Agent_Tone_Scores_Star_Rating,Negative,Neutral,Positive
1.0,0.2717818181818182,0.4226363636363636,0.3056181818181818
1.0,0.2715833333333333,0.49008333333333326,0.23820833333333336
1.0,0.27005882352941174,0.1953529411764706,0.534764705882353
1.0,0.26958490566037735,0.34854716981132094,0.3819245283018867
1.0,0.26818823529411767,0.5361882352941179,0.19559999999999997
1.0,0.2679770114942532,0.286491379310345,0.44550862068965513
1.0,0.2674444444444445,0.35077777777777774,0.3817222222222222
1.0,0.26645454545454544,0.06530303030303028,0.6681818181818183
1.0,0.2662857142857143,0.4582857142857143,0.2754285714285714
1.0,0.26622222222222214,0.16566666666666668,0.568111111111111
1.0,0.2648888888888889,0.46755555555555556,0.26766666666666666
1.0,0.26265277777777774,0.3144444444444445,0.42290277777777774
1.0,0.2623125,0.3265312499999999,0.41115625000000006
1.0,0.26221875,0.47721874999999997,0.26053125
1.0,0.26216049382716056,0.36427160493827165,0.373641975308642
1.0,0.2618484848484848,0.1857272727272727,0.5523333333333332
1.0,0.26072413793103444,0.3509080459770117,0.3884252873563219
1.0,0.25821052631578945,0.10994736842105259,0.632157894736842
1.0,0.25797916666666665,0.2623125000000001,0.4796874999999999
1.0,0.2541538461538461,0.26369230769230767,0.482
1.0,0.2541428571428571,0.2924761904761905,0.4532857142857143
1.0,0.25314285714285717,0.15648214285714276,0.590375
1.0,0.25203333333333333,0.2836,0.46423333333333344
1.0,0.2519310344827586,0.3135172413793103,0.4346206896551724
1.0,0.25175000000000003,0.529,0.21937500000000001
1.0,0.2516363636363637,0.2977090909090908,0.4506545454545455
1.0,0.25155555555555553,0.3641111111111111,0.3842222222222222
1.0,0.25153333333333333,0.29319999999999996,0.4554
1.0,0.25143750000000004,0.45654166666666657,0.29191666666666655
1.0,0.2501052631578947,0.3414736842105263,0.40826315789473683
1.0,0.24980555555555548,0.14402777777777778,0.6062361111111113
1.0,0.249375,0.21575,0.534875
1.0,0.2485263157894737,0.22673684210526315,0.5247894736842105
1.0,0.2479848484848485,0.326090909090909,0.42599999999999993
1.0,0.24694117647058825,0.11247058823529411,0.6404117647058823
1.0,0.246925925925926,0.2552222222222222,0.4979259259259259
1.0,0.24629411764705877,0.43582352941176467,0.31811764705882356
1.0,0.24577777777777782,0.4153777777777776,0.3388
1.0,0.2453225806451612,0.3702967741935485,0.3843354838709679
1.0,0.24423076923076925,0.22026923076923074,0.5356923076923078
1.0,0.24324999999999997,0.29474999999999996,0.462
1.0,0.24294392523364503,0.4171806853582556,0.33986915887850444
1.0,0.2429230769230769,0.24123076923076925,0.5154615384615384
1.0,0.24288235294117644,0.13241176470588234,0.6245294117647058
1.0,0.24245833333333333,0.27875,0.47854166666666664
1.0,0.24242857142857138,0.20564285714285718,0.5516428571428571
1.0,0.24212121212121207,0.5155454545454545,0.24218181818181814
1.0,0.24192307692307696,0.4246923076923077,0.3335384615384615
1.0,0.24144444444444452,0.3964444444444446,0.3620952380952381
1.0,0.2413875,0.311875,0.4468500000000001
1.0,0.24117391304347824,0.205,0.5539999999999998
1.0,0.24057999999999996,0.27544,0.48407999999999995
1.0,0.23975862068965512,0.09720689655172411,0.6631034482758621
1.0,0.23826666666666665,0.20306666666666665,0.5586666666666666
1.0,0.23724999999999996,0.5862499999999998,0.17633333333333331
1.0,0.2367777777777778,0.16899999999999998,0.5941111111111111
1.0,0.23664705882352935,0.26464705882352935,0.49899999999999994
1.0,0.23564285714285715,0.17988095238095236,0.5844285714285714
1.0,0.23557575757575758,0.16093939393939383,0.603560606060606
1.0,0.23551250000000007,0.2968749999999999,0.46758750000000004
1.0,0.23490909090909087,0.6589090909090909,0.10600000000000001
1.0,0.23400000000000004,0.44594736842105265,0.32015789473684214
1.0,0.2323636363636364,0.3000454545454545,0.4674999999999999
1.0,0.23130769230769227,0.4105384615384616,0.35784615384615387
1.0,0.2311836734693877,0.3126938775510204,0.4561632653061225
1.0,0.23110439560439563,0.4711263736263735,0.2977032967032968
1.0,0.23067741935483863,0.4618387096774194,0.30722580645161285
1.0,0.23007692307692312,0.22815384615384612,0.5415384615384615
1.0,0.229,0.6855862068965517,0.08544827586206896
1.0,0.22717977528089886,0.4885168539325846,0.2842696629213483
1.0,0.227125,0.5293749999999999,0.2435
1.0,0.22689473684210532,0.3857368421052632,0.38752631578947366
1.0,0.2266176470588235,0.18840196078431376,0.5849901960784314
1.0,0.22651327433628315,0.26197345132743377,0.5114867256637168
1.0,0.2264893617021277,0.1843617021276595,0.5892765957446808
1.0,0.22599999999999998,0.107,0.6672307692307693
1.0,0.2256981132075472,0.30430188679245285,0.47001886792452835
1.0,0.22566666666666668,0.3402083333333333,0.43425
1.0,0.2255,0.28975999999999996,0.48478
1.0,0.22528571428571428,0.4032857142857143,0.37157142857142855
1.0,0.22485714285714287,0.4892142857142857,0.28585714285714287
1.0,0.2245,0.5578000000000001,0.2177
1.0,0.2244406779661017,0.5784237288135594,0.19708474576271184
1.0,0.22441428571428565,0.46058571428571426,0.3149714285714285
1.0,0.2242727272727273,0.5349318181818181,0.24084090909090905
1.0,0.22411764705882353,0.3436764705882353,0.43226470588235294
1.0,0.22358771929824564,0.3267105263157895,0.44970175438596477
1.0,0.22316666666666662,0.45094444444444437,0.3258333333333333
1.0,0.2229833333333334,0.30806666666666666,0.46885
1.0,0.2228082191780823,0.48505479452054795,0.2921780821917809
1.0,0.22225,0.25775000000000003,0.5199
1.0,0.22223809523809523,0.18523809523809523,0.5925238095238095
1.0,0.222234375,0.3609375,0.4169062499999999
1.0,0.22199999999999998,0.33960784313725484,0.4383333333333332
1.0,0.22195833333333337,0.34299999999999997,0.43500000000000005
1.0,0.22178378378378377,0.2830270270270271,0.4951891891891892
1.0,0.22169230769230766,0.41819230769230775,0.36015384615384605
1.0,0.2216785714285714,0.37878571428571417,0.39960714285714294
1.0,0.22149999999999995,0.1785,0.5999000000000001
1.0,0.2211428571428571,0.12971999999999997,0.6491714285714283
1.0,0.22103333333333347,0.6411000000000001,0.13785833333333336
1.0,0.2206,0.3134666666666668,0.4659999999999999
1.0,0.2205555555555555,0.2908666666666667,0.48844444444444446
1.0,0.22037499999999996,0.498625,0.28112499999999996
1.0,0.22031914893617013,0.3658936170212765,0.41374468085106386
1.0,0.22030434782608693,0.39137681159420296,0.3882898550724637
1.0,0.21965277777777772,0.3325555555555556,0.4477916666666666
1.0,0.21943243243243243,0.18359459459459457,0.597081081081081
1.0,0.21890476190476188,0.227952380952381,0.5532380952380952
1.0,0.21768269230769233,0.29572115384615383,0.48661538461538445
1.0,0.21703333333333333,0.26839999999999997,0.5145666666666666
1.0,0.21667741935483864,0.44594623655913995,0.33736559139784944
1.0,0.216625,0.6628749999999999,0.12025
1.0,0.21649999999999994,0.18449999999999997,0.5990000000000001
1.0,0.2163749999999999,0.2905833333333334,0.49297916666666675
1.0,0.21588461538461537,0.322653846153846,0.4614230769230768
1.0,0.2155,0.38775,0.39656249999999993
1.0,0.21469999999999997,0.6292000000000001,0.15620000000000003
1.0,0.214625,0.18874999999999997,0.596375
1.0,0.21423624595469265,0.2280614886731395,0.5576796116504845
1.0,0.2141578947368421,0.28442105263157896,0.5014210526315789
1.0,0.2139999999999999,0.13779487179487174,0.6481282051282051
1.0,0.21378571428571425,0.2986428571428571,0.4876428571428571
1.0,0.21350000000000002,0.3502222222222222,0.43622222222222223
1.0,0.2134732142857143,0.41756249999999984,0.3689374999999998
1.0,0.21289473684210525,0.11326315789473684,0.6739999999999998
1.0,0.21243749999999997,0.1965,0.591
1.0,0.21233333333333326,0.35886274509803934,0.4289411764705884
1.0,0.21118181818181814,0.17999999999999994,0.6086363636363635
1.0,0.21078571428571427,0.31092063492063493,0.47830158730158706
1.0,0.20991891891891892,0.350189189189189,0.439891891891892
1.0,0.20971428571428571,0.14735714285714283,0.6430714285714286
1.0,0.20913043478260868,0.3741086956521738,0.416608695652174
1.0,0.20883050847457632,0.30661864406779676,0.48459322033898283
1.0,0.20869230769230768,0.1946923076923077,0.5968461538461539
1.0,0.20829268292682926,0.4099268292682927,0.38173170731707323
1.0,0.20763677130044855,0.2698251121076236,0.5225381165919281
1.0,0.20712499999999998,0.370625,0.422375
1.0,0.20617283950617282,0.32069135802469123,0.4731358024691355
1.0,0.2057909604519774,0.5718757062146903,0.22232203389830404
1.0,0.20565957446808508,0.21659574468085102,0.5778085106382979
1.0,0.20562162162162165,0.3990810810810811,0.39518918918918916
1.0,0.2054270833333333,0.4939791666666667,0.30069791666666673
1.0,0.20517647058823524,0.308764705882353,0.48608823529411765
1.0,0.20509523809523808,0.3698571428571429,0.42500000000000004
1.0,0.2049310344827586,0.38017241379310346,0.4150689655172415
1.0,0.20468000000000003,0.34772,0.4477000000000001
1.0,0.20414285714285713,0.273,0.5228095238095237
1.0,0.20379456193353476,0.3112356495468279,0.48498187311178265
1.0,0.20353571428571435,0.2976785714285714,0.49885714285714283
1.0,0.20346153846153842,0.4137692307692308,0.3828461538461539
1.0,0.20242105263157895,0.5533157894736843,0.24431578947368418
1.0,0.2023076923076923,0.2571538461538462,0.5406153846153846
1.0,0.20220279720279719,0.2538881118881119,0.5439020979020979
1.0,0.20215999999999998,0.5066800000000001,0.2911599999999999
1.0,0.20178260869565215,0.3021739130434783,0.49613043478260876
1.0,0.20156,0.4956800000000001,0.30283999999999994
1.0,0.2013773584905661,0.24231132075471706,0.5563113207547169
1.0,0.20111764705882357,0.40227450980392154,0.39649019607843117
1.0,0.2008,0.31500000000000006,0.4842000000000001
1.0,0.20049999999999998,0.5353,0.2642
1.0,0.2004736842105263,0.45526315789473687,0.34415789473684216
1.0,0.20030232558139535,0.12251162790697671,0.6771860465116283
1.0,0.1995625,0.27274999999999994,0.527625
1.0,0.19899999999999993,0.4685,0.3323181818181819
1.0,0.19877777777777775,0.5379999999999999,0.26288888888888884
1.0,0.1986923076923077,0.1978846153846154,0.6033846153846153
1.0,0.19833333333333328,0.2828333333333333,0.5188333333333334
1.0,0.19829787234042554,0.44644680851063845,0.35527659574468085
1.0,0.19822314049586776,0.4317190082644627,0.3700826446280989
1.0,0.1982,0.35910000000000003,0.4426
1.0,0.19754961832061063,0.23254198473282453,0.5700000000000002
1.0,0.19733333333333336,0.5051666666666667,0.2976666666666667
1.0,0.19671875000000005,0.3915625,0.41174999999999995
1.0,0.19658823529411765,0.16882352941176473,0.6344705882352941
1.0,0.19621495327102814,0.29608411214953273,0.5077570093457945
1.0,0.1959090909090909,0.6174545454545454,0.18654545454545454
1.0,0.1953707865168539,0.3636516853932583,0.44086516853932595
1.0,0.19499999999999992,0.2474,0.5576399999999999
1.0,0.1943805309734513,0.3920176991150442,0.4136106194690263
1.0,0.19399999999999998,0.40114285714285713,0.40507142857142847
1.0,0.1937142857142857,0.26607142857142857,0.5402857142857144
1.0,0.19344444444444453,0.49562962962962964,0.31114814814814806
1.0,0.19318749999999996,0.22187500000000002,0.585
1.0,0.19295833333333332,0.4129166666666666,0.3941666666666666
1.0,0.19256060606060607,0.5096515151515152,0.29777272727272724
1.0,0.192,0.2754444444444444,0.5324444444444444
1.0,0.1916875,0.2593125,0.5488124999999999
1.0,0.1913729372937295,0.2738349834983498,0.5348217821782177
1.0,0.19128571428571428,0.4121428571428572,0.3964285714285714
1.0,0.1911411764705883,0.5171882352941178,0.2916000000000001
1.0,0.19065384615384617,0.35946153846153855,0.4496153846153846
1.0,0.1906310160427808,0.3678021390374333,0.4415828877005347
1.0,0.19057142857142859,0.2157857142857143,0.5937857142857145
1.0,0.19047619047619047,0.3445714285714286,0.4650714285714285
1.0,0.18979166666666666,0.3043333333333333,0.505625
1.0,0.18948275862068958,0.4374137931034483,0.373051724137931
1.0,0.18931249999999997,0.6410624999999999,0.1695
1.0,0.18924657534246575,0.17219178082191786,0.6386164383561642
1.0,0.1889230769230769,0.359,0.45199999999999996
1.0,0.1888923076923077,0.3793076923076923,0.43180000000000024
1.0,0.18882926829268298,0.5708292682926829,0.24034146341463417
1.0,0.1887142857142857,0.022485714285714293,0.7888
1.0,0.1886896551724138,0.2896896551724138,0.5216379310344827
1.0,0.18852830188679234,0.3219811320754716,0.4895283018867924
1.0,0.1884285714285714,0.5573333333333332,0.2542380952380952
1.0,0.18799999999999997,0.3992,0.41269999999999996
1.0,0.18774380165289253,0.14836363636363642,0.6638842975206608
1.0,0.18711764705882353,0.5069019607843137,0.3059019607843137
1.0,0.18710360360360362,0.3268963963963964,0.48599999999999977
1.0,0.18695061728395057,0.4720000000000001,0.34117283950617283
1.0,0.18685714285714283,0.5660714285714284,0.24700000000000003
1.0,0.1868421052631579,0.5471052631578948,0.2661052631578948
1.0,0.18672,0.34284000000000003,0.4704399999999999
1.0,0.18653846153846157,0.3380769230769231,0.4754615384615384
1.0,0.18633333333333324,0.16906666666666667,0.6444666666666667
1.0,0.18582352941176472,0.2500980392156862,0.5640980392156862
1.0,0.1857941176470588,0.542941176470588,0.27135294117647063
1.0,0.18524999999999997,0.3270624999999999,0.48756249999999995
1.0,0.18515873015873005,0.38993650793650797,0.42482539682539683
1.0,0.18508333333333335,0.08166666666666667,0.733
1.0,0.18475,0.5043333333333333,0.3109166666666667
1.0,0.18466666666666667,0.4695000000000001,0.3461666666666667
1.0,0.18461904761904757,0.5316190476190477,0.2836666666666667
1.0,0.18455555555555556,0.3051111111111111,0.5105555555555555
1.0,0.18429411764705883,0.20470588235294115,0.6111176470588234
1.0,0.18400000000000005,0.5911311475409836,0.22481967213114762
1.0,0.18376190476190477,0.44300000000000006,0.3731428571428571
1.0,0.1837619047619047,0.46042857142857146,0.35571428571428565
1.0,0.18364864864864866,0.602243243243243,0.21405405405405406
1.0,0.1834285714285714,0.22442857142857142,0.5921428571428572
1.0,0.1831132075471698,0.15941509433962256,0.6575094339622641
1.0,0.1829333333333333,0.37146666666666667,0.4455999999999999
1.0,0.18266666666666662,0.34441666666666665,0.4725833333333333
1.0,0.18263157894736848,0.09631578947368423,0.7211842105263159
1.0,0.18257303370786515,0.39459550561797746,0.4228539325842697
1.0,0.1813846153846154,0.37269230769230766,0.4459230769230768
1.0,0.18136363636363637,0.2702727272727273,0.5484999999999999
1.0,0.18104166666666666,0.6164999999999999,0.20245833333333338
1.0,0.18076190476190468,0.39452380952380955,0.4248571428571429
1.0,0.1803139534883721,0.2828372093023257,0.5369418604651163
1.0,0.18025999999999992,0.49382000000000004,0.32602
1.0,0.18015,0.29695,0.5229999999999999
1.0,0.18012121212121204,0.1534949494949495,0.6663434343434342
1.0,0.1797755102040816,0.3602142857142858,0.4600102040816327
1.0,0.1793478260869565,0.4459855072463769,0.37468115942029
1.0,0.17926666666666663,0.49633333333333324,0.32433333333333336
1.0,0.1791880341880343,0.4495726495726496,0.3712136752136753
1.0,0.1788135593220341,0.5481525423728815,0.2731355932203391
1.0,0.17835714285714283,0.2576428571428572,0.564
1.0,0.17815,0.19095,0.6307999999999999
1.0,0.17775000000000007,0.45905769230769217,0.36319230769230776
1.0,0.17771428571428566,0.2414285714285714,0.5809285714285715
1.0,0.1776153846153846,0.19061538461538466,0.6314615384615384
1.0,0.17759677419354833,0.40703225806451615,0.41532258064516137
1.0,0.1766153846153846,0.2626153846153846,0.5606923076923076
1.0,0.1766140350877193,0.2542631578947368,0.5691052631578948
1.0,0.17646194225721792,0.3069081364829397,0.5165853018372704
1.0,0.17645454545454545,0.2841818181818182,0.5394545454545454
1.0,0.176390243902439,0.18441463414634143,0.6391707317073172
1.0,0.17632499999999995,0.4572000000000001,0.36644999999999994
1.0,0.17587499999999998,0.293,0.5311250000000001
1.0,0.17519999999999997,0.3852666666666666,0.43966666666666665
1.0,0.17511627906976746,0.23379069767441865,0.5911627906976744
1.0,0.175,0.15924999999999997,0.665875
1.0,0.17488571428571426,0.15751428571428566,0.6677142857142857
1.0,0.17483333333333334,0.40588888888888885,0.41949999999999993
1.0,0.1748,0.297,0.5283
1.0,0.17442857142857143,0.5811428571428572,0.24471428571428575
1.0,0.17430769230769233,0.10488461538461534,0.7208076923076921
1.0,0.17429999999999995,0.5492000000000001,0.27660000000000007
1.0,0.1742857142857143,0.4108571428571429,0.4151428571428571
1.0,0.17388235294117652,0.4554117647058824,0.3706274509803921
1.0,0.17375,0.530875,0.2955
1.0,0.17372000000000004,0.2826,0.54368
1.0,0.17368292682926822,0.5670000000000003,0.2593170731707317
1.0,0.1736,0.48719999999999997,0.3394
1.0,0.1735833333333333,0.53525,0.2910833333333333
1.0,0.17344444444444446,0.1561111111111111,0.6702777777777778
1.0,0.1734066985645934,0.3569330143540672,0.46969138755980877
1.0,0.17336363636363636,0.2681558441558442,0.5584285714285715
1.0,0.1732222222222222,0.19911111111111107,0.6277777777777778
1.0,0.17289795918367348,0.299061224489796,0.528061224489796
1.0,0.17279310344827584,0.34437931034482766,0.4828620689655172
1.0,0.17278571428571426,0.10657142857142853,0.7205714285714286
1.0,0.17263636363636367,0.6384848484848485,0.1889090909090909
1.0,0.17244444444444446,0.19944444444444442,0.6282222222222222
1.0,0.1722330097087378,0.6150485436893206,0.2127087378640777
1.0,0.17215384615384607,0.3211538461538461,0.5066153846153847
1.0,0.17196296296296296,0.3955555555555555,0.4324444444444444
1.0,0.1719090909090909,0.503090909090909,0.3250909090909091
1.0,0.17177777777777778,0.24085185185185182,0.5874444444444445
1.0,0.17164035087719307,0.5294298245614036,0.29899122807017553
1.0,0.17155882352941174,0.12530882352941172,0.7031911764705878
1.0,0.17145783132530124,0.16550602409638554,0.6631084337349398
1.0,0.17130769230769227,0.163076923076923,0.6655769230769232
1.0,0.17128571428571426,0.3795714285714285,0.4494285714285714
1.0,0.1712258064516129,0.23461290322580639,0.5941935483870968
1.0,0.17120000000000005,0.09817142857142856,0.7307714285714284
1.0,0.1711279069767442,0.05932558139534878,0.7695755813953491
1.0,0.1709152542372881,0.17050847457627114,0.6585932203389828
1.0,0.17089000000000015,0.2349799999999999,0.5940599999999997
1.0,0.17046666666666666,0.14199999999999996,0.6871999999999999
1.0,0.17035294117647057,0.33447058823529413,0.49517647058823533
1.0,0.17003333333333334,0.3974000000000001,0.4324666666666666
1.0,0.16999999999999996,0.36692307692307696,0.4629230769230769
1.0,0.1699302325581395,0.23048837209302325,0.5995348837209302
1.0,0.16988888888888887,0.20322222222222225,0.6271111111111112
1.0,0.16985714285714285,0.18771428571428572,0.6425714285714285
1.0,0.16978947368421055,0.373421052631579,0.4568947368421053
1.0,0.16974626865671644,0.32729850746268657,0.503
1.0,0.1696363636363636,0.6839999999999999,0.14627272727272728
1.0,0.16936363636363636,0.6147272727272727,0.21609090909090908
1.0,0.16920000000000007,0.1912592592592593,0.6395555555555553
1.0,0.16881818181818178,0.2714090909090908,0.5596363636363636
1.0,0.16854999999999995,0.35795,0.4734999999999999
1.0,0.16829411764705882,0.18858823529411758,0.6430588235294118
1.0,0.1682857142857143,0.2990714285714286,0.5325714285714286
1.0,0.16809782608695648,0.3052826086956521,0.5266304347826086
1.0,0.16778333333333328,0.3070333333333336,0.5251833333333332
1.0,0.16723333333333334,0.45670000000000005,0.37623333333333325
1.0,0.16719999999999996,0.09646666666666666,0.7362333333333332
1.0,0.16714285714285718,0.2238571428571429,0.609
1.0,0.167,0.25166666666666665,0.5811666666666665
1.0,0.167,0.37694736842105264,0.45610526315789474
1.0,0.16686666666666664,0.5232666666666667,0.3102
1.0,0.1667777777777778,0.09100000000000001,0.742111111111111
1.0,0.16665217391304346,0.43821739130434784,0.39508695652173903
1.0,0.16653846153846155,0.23515384615384616,0.5984615384615386
1.0,0.16614285714285712,0.3684285714285714,0.4655714285714286
1.0,0.16599999999999998,0.35204761904761905,0.4817619047619047
1.0,0.1659090909090909,0.25972727272727275,0.5744545454545456
1.0,0.16566666666666663,0.18399999999999997,0.6502777777777778
1.0,0.16534567901234562,0.41617283950617284,0.41845679012345666
1.0,0.16507142857142856,0.4556428571428572,0.37928571428571434
1.0,0.16500000000000006,0.4975306122448979,0.3374081632653061
1.0,0.16451851851851848,0.2579259259259259,0.5775555555555555
1.0,0.1643125,0.6465625,0.1891875
1.0,0.16430434782608694,0.357391304347826,0.47830434782608694
1.0,0.16392000000000004,0.15911999999999998,0.6771199999999999
1.0,0.1639074074074074,0.4382222222222222,0.3976851851851852
1.0,0.16384210526315793,0.3419736842105263,0.49418421052631567
1.0,0.16357142857142856,0.5157142857142857,0.3207142857142857
1.0,0.16348571428571426,0.40477142857142867,0.4317857142857144
1.0,0.16329166666666664,0.28470833333333334,0.552
1.0,0.1632,0.2939,0.5429
1.0,0.16267777777777787,0.17944814814814833,0.6578481481481483
1.0,0.16258394160583936,0.6327007299270073,0.20475912408759128
1.0,0.16245762711864403,0.5922542372881356,0.24530508474576276
1.0,0.1623749999999999,0.598,0.239625
1.0,0.16234482758620689,0.4086551724137931,0.4290689655172414
1.0,0.16214285714285712,0.3132142857142857,0.525
1.0,0.16204761904761902,0.46019047619047615,0.3777142857142857
1.0,0.16175,0.17262499999999997,0.6655
1.0,0.1615,0.7696666666666667,0.06883333333333334
1.0,0.16142,0.18336,0.6553199999999998
1.0,0.16132142857142853,0.254,0.5847142857142856
1.0,0.16125000000000003,0.407575,0.43115
1.0,0.16099999999999998,0.5727142857142857,0.2661428571428571
1.0,0.16078571428571428,0.41414285714285715,0.4249285714285715
1.0,0.1600454545454545,0.7186515151515153,0.12119696969696965
1.0,0.1592222222222222,0.16366666666666668,0.677111111111111
1.0,0.1590909090909091,0.4325151515151515,0.40833333333333344
1.0,0.15899999999999997,0.3419,0.4988999999999999
1.0,0.1588503937007875,0.4760288713910763,0.36509973753280833
1.0,0.15882142857142853,0.43828571428571433,0.403
1.0,0.1587142857142857,0.345,0.4963265306122449
1.0,0.1586363636363637,0.3801060606060606,0.46130303030303044
1.0,0.15856249999999997,0.1309375,0.7105
1.0,0.1584444444444444,0.5415277777777778,0.30009722222222224
1.0,0.15820689655172415,0.3393448275862069,0.5025172413793103
1.0,0.15808333333333333,0.15187499999999998,0.6898333333333332
1.0,0.15804013377926424,0.5493511705685613,0.29255518394648805
1.0,0.1579,0.43913333333333326,0.4029333333333334
1.0,0.1576603773584906,0.5352264150943397,0.30713207547169813
1.0,0.15744444444444444,0.3957777777777778,0.44688888888888884
1.0,0.157375,0.268375,0.574375
1.0,0.157375,0.363375,0.4793125
